p0	p1	p2	s0	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	s20	s21	s22	s23	s24	s25	s26	s27	s28	s29	s30	s31	s32	s33	s34	s35	s36	s37	s38	s39	s40	s41	s42	s43	s44	s45	s46	s47	s48	s49	s50	s51	s52	s53	s54	s55	s56	s57	s58	s59	s60	s61	s62	s63	s64	s65	s66	s67	s68	s69	s70	s71	s72	s73	s74	s75	s76	s77	s78	s79	s80	s81	s82	s83	s84	s85	s86	s87	s88	s89	s90	s91	s92	s93	s94	s95	s96	s97	s98	s99	s100	s101	s102	s103	s104	s105	s106	s107	s108	s109	s110	s111	s112	s113	s114	s115	s116	s117	s118	s119	s120	s121	s122	s123	s124	s125	s126	s127	s128	s129	s130	s131	s132	s133	s134	s135	s136	s137	s138	s139	s140	s141	s142	s143	s144	s145	s146	s147	s148	s149	s150	s151	s152	s153	s154	s155	s156	s157	s158	s159	s160	s161	s162	s163	s164	s165	s166	s167	s168	s169	s170	s171	s172	s173	s174	s175	s176	s177	s178	s179	s180	s181	s182	s183	s184	s185	s186	s187	s188	s189	s190	s191	s192	s193	s194	s195	s196	s197	s198	s199	s200	s201	s202	s203	s204	s205	s206	s207	s208	s209	s210	s211	s212	s213	s214	s215	s216	s217	s218	s219	s220	s221	s222	s223	s224	s225	s226	s227	s228	s229	s230	s231	s232	s233	s234	s235	s236	s237	s238	s239	s240	s241	s242	s243	s244	s245	s246	s247	s248	s249	s250	s251	s252	s253	s254	s255	s256	s257	s258	s259	s260	s261	s262	s263	s264	s265	s266	s267	s268	s269	s270	s271	s272	s273	s274	s275	s276	s277	s278	s279	s280	s281	s282	s283	s284	s285	s286	s287	s288	s289	s290	s291	s292	s293	s294	s295	s296	s297	s298	s299	s300	s301	s302	s303	s304	s305	s306	s307	s308	s309	s310	s311	s312	s313	s314	s315	s316	s317	s318	s319	s320	s321	s322	s323	s324	s325	s326	s327	s328	s329	s330	s331	s332	s333	s334	s335	s336	s337	s338	s339	s340	s341	s342	s343	s344	s345	s346	s347	s348	s349	s350	s351	s352	s353	s354	s355	s356	s357	s358	s359	s360	s361	s362	s363	s364	s365	s366	s367	s368	s369	s370	s371	s372	s373	s374	s375	s376	s377	s378	s379	s380	s381	s382	s383	s384	s385	s386	s387	s388	s389	s390	s391	s392	s393	s394	s395	s396	s397	s398	s399	s400	s401	s402	s403	s404	s405	s406	s407	s408	s409	s410	s411	s412	s413	s414	s415	s416	s417	s418	s419	s420	s421	s422	s423	s424	s425	s426	s427	s428	s429	s430	s431	s432	s433	s434	s435	s436	s437	s438	s439	s440	s441	s442	s443	s444	s445	s446	s447	s448	s449	s450	s451	s452	s453	s454	s455	s456	s457	s458	s459	s460	s461	s462	s463	s464	s465	s466	s467	s468	s469	s470	s471	s472	s473	s474	s475	s476	s477	s478	s479	s480	s481	s482	s483	s484	s485	s486	s487	s488	s489	s490	s491	s492	s493	s494	s495	s496	s497	s498	s499	s500	s501	s502	s503	s504	s505	s506	s507	s508	s509	s510	s511	s512	s513	s514	s515	s516	s517	s518	s519	s520	s521	s522	s523	s524	s525	s526	s527	s528	s529	s530	s531	s532	s533	s534	s535	s536	s537	s538	s539	s540	s541	s542	s543	s544	s545	s546	s547	s548	s549	s550	s551	s552	s553	s554	s555	s556	s557	s558	s559	s560	s561	s562	s563	s564	s565	s566	s567	s568	s569	s570	s571	s572	s573	s574	s575	s576	s577	s578	s579	s580	s581	s582	s583	s584	s585	s586	s587	s588	s589	s590	s591	s592	s593	s594	s595	s596	s597	s598	s599	s600	s601	s602	s603	s604	s605	s606	s607	s608	s609	s610	s611	s612	s613	s614	s615	s616	s617	s618	s619	s620	s621	s622	s623	s624	s625	s626	s627	s628	s629	s630	s631	s632	s633	s634	s635	s636	s637	s638	s639	s640	s641	s642	s643	s644	s645	s646	s647	s648	s649	s650	s651	s652	s653	s654	s655	s656	s657	s658	s659	s660	s661	s662	s663	s664	s665	s666	s667	s668	s669	s670	s671	s672	s673	s674	s675	s676	s677	s678	s679	s680	s681	s682	s683	s684	s685	s686	s687	s688	s689	s690	s691	s692	s693	s694	s695	s696	s697	s698	s699	s700	s701	s702	s703	s704	s705	s706	s707	s708	s709	s710	s711	s712	s713	s714	s715	s716	s717	s718	s719	
			*CCC	Max	Align
ate-naba$$$p1$s343	atenaba	0	0	0	1
	atnaba	1	0	1	0
ate-naba$$$p1$s344	atenaba	0	0	0	1
	atnaba	1	0	1	0
ate-laba$$$p1$s345	atelaba	0	0	0	1
	atlaba	1	0	1	0
ate-laba$$$p1$s346	atelaba	0	0	0	1
	atlaba	1	0	1	0
ate-laba$$$p1$s347	atelaba	0	0	0	1
	atlaba	1	0	1	0
ate-laba$$$p1$s348	atelaba	0	0	0	1
	atlaba	1	0	1	0
ate-laba$$$p1$s349	atelaba	0	0	0	1
	atlaba	1	0	1	0
ate-raba$$$p1$s350	ateraba	0	0	0	1
	atraba	1	0	1	0
ate-raba$$$p1$s351	ateraba	0	0	0	1
	atraba	1	0	1	0
ate-raba$$$p1$s352	ateraba	0	0	0	1
	atraba	1	0	1	0
ate-raba$$$p1$s353	ateraba	0	0	0	1
	atraba	1	0	1	0
ate-raba$$$p1$s354	ateraba	0	0	0	1
	atraba	1	0	1	0
ate-vaba$$$p1$s355	atevaba	0	0	0	1
	atvaba	1	0	1	0
ate-vaba$$$p1$s356	atevaba	0	0	0	1
	atvaba	1	0	1	0
ate-vaba$$$p1$s357	atevaba	0	0	0	1
	atvaba	1	0	1	0
ate-vaba$$$p1$s358	atevaba	0	0	0	1
	atvaba	1	0	1	0
ate-vaba$$$p1$s359	atevaba	0	0	0	1
	atvaba	1	0	1	0
ate-taba$$$p1$s360	atetaba	0	0	0	1
	attaba	1	0	1	0
ate-ttaba$$$p1$s361	atettaba	1	0	0	1
	atttaba	0	1	1	0
ate-saba$$$p1$s362	atesaba	0	0	0	1
	atsaba	1	0	1	0
ate-tsaba$$$p1$s363	atetsaba	1	0	0	1
	attsaba	0	1	1	0
ate-naba$$$p1$s364	atenaba	0	0	0	1
	atnaba	1	0	1	0
ate-tnaba$$$p1$s365	atetnaba	1	0	0	1
	attnaba	0	1	1	0
ate-laba$$$p1$s366	atelaba	0	0	0	1
	atlaba	1	0	1	0
ate-tlaba$$$p1$s367	atetlaba	1	0	0	1
	attlaba	0	1	1	0
ate-raba$$$p1$s368	ateraba	0	0	0	1
	atraba	1	0	1	0
ate-traba$$$p1$s369	atetraba	1	0	0	1
	attraba	0	1	1	0
ate-vaba$$$p1$s370	atevaba	0	0	0	1
	atvaba	1	0	1	0
ate-tvaba$$$p1$s371	atetvaba	1	0	0	1
	attvaba	0	1	1	0
ate-staba$$$p1$s372	atestaba	1	0	0	1
	atstaba	0	1	1	0
ate-ssaba$$$p1$s373	atessaba	1	0	0	1
	atssaba	0	1	1	0
ate-snaba$$$p1$s374	atesnaba	1	0	0	1
	atsnaba	0	1	1	0
ate-slaba$$$p1$s375	ateslaba	1	0	0	1
	atslaba	0	1	1	0
ate-sraba$$$p1$s376	atesraba	1	0	0	1
	atsraba	0	1	1	0
ate-svaba$$$p1$s377	atesvaba	1	0	0	1
	atsvaba	0	1	1	0
ate-ntaba$$$p1$s378	atentaba	1	0	0	1
	atntaba	0	1	1	0
ate-nsaba$$$p1$s379	atensaba	1	0	0	1
	atnsaba	0	1	1	0
ate-nnaba$$$p1$s380	atennaba	1	0	0	1
	atnnaba	0	1	1	0
ate-nlaba$$$p1$s381	atenlaba	1	0	0	1
	atnlaba	0	1	1	0
ate-nraba$$$p1$s382	atenraba	1	0	0	1
	atnraba	0	1	1	0
ate-nvaba$$$p1$s383	atenvaba	1	0	0	1
	atnvaba	0	1	1	0
ate-ltaba$$$p1$s384	ateltaba	1	0	0	1
	atltaba	0	1	1	0
ate-lsaba$$$p1$s385	atelsaba	1	0	0	1
	atlsaba	0	1	1	0
ate-lnaba$$$p1$s386	atelnaba	1	0	0	1
	atlnaba	0	1	1	0
ate-llaba$$$p1$s387	atellaba	1	0	0	1
	atllaba	0	1	1	0
ate-lraba$$$p1$s388	atelraba	1	0	0	1
	atlraba	0	1	1	0
ate-lvaba$$$p1$s389	atelvaba	1	0	0	1
	atlvaba	0	1	1	0
ate-rtaba$$$p1$s390	atertaba	1	0	0	1
	atrtaba	0	1	1	0
ate-rsaba$$$p1$s391	atersaba	1	0	0	1
	atrsaba	0	1	1	0
ate-rnaba$$$p1$s392	aternaba	1	0	0	1
	atrnaba	0	1	1	0
ate-rlaba$$$p1$s393	aterlaba	1	0	0	1
	atrlaba	0	1	1	0
ate-rraba$$$p1$s394	aterraba	1	0	0	1
	atrraba	0	1	1	0
ate-rvaba$$$p1$s395	atervaba	1	0	0	1
	atrvaba	0	1	1	0
ate-vtaba$$$p1$s396	atevtaba	1	0	0	1
	atvtaba	0	1	1	0
ate-vsaba$$$p1$s397	atevsaba	1	0	0	1
	atvsaba	0	1	1	0
ate-vnaba$$$p1$s398	atevnaba	1	0	0	1
	atvnaba	0	1	1	0
ate-vlaba$$$p1$s399	atevlaba	1	0	0	1
	atvlaba	0	1	1	0
ate-vraba$$$p1$s400	atevraba	1	0	0	1
	atvraba	0	1	1	0
ate-vvaba$$$p1$s401	atevvaba	1	0	0	1
	atvvaba	0	1	1	0
ate-taba$$$p1$s402	atetaba	0	0	0	1
	attaba	1	0	1	0
ate-taba$$$p1$s403	atetaba	0	0	0	1
	attaba	1	0	1	0
ate-taba$$$p1$s404	atetaba	0	0	0	1
	attaba	1	0	1	0
ate-taba$$$p1$s405	atetaba	0	0	0	1
	attaba	1	0	1	0
ate-taba$$$p1$s406	atetaba	0	0	0	1
	attaba	1	0	1	0
ate-saba$$$p1$s407	atesaba	0	0	0	1
	atsaba	1	0	1	0
ate-saba$$$p1$s408	atesaba	0	0	0	1
	atsaba	1	0	1	0
ate-saba$$$p1$s409	atesaba	0	0	0	1
	atsaba	1	0	1	0
ate-saba$$$p1$s410	atesaba	0	0	0	1
	atsaba	1	0	1	0
ate-saba$$$p1$s411	atesaba	0	0	0	1
	atsaba	1	0	1	0
ate-naba$$$p1$s412	atenaba	0	0	0	1
	atnaba	1	0	1	0
ate-naba$$$p1$s413	atenaba	0	0	0	1
	atnaba	1	0	1	0
ate-naba$$$p1$s414	atenaba	0	0	0	1
	atnaba	1	0	1	0
ate-naba$$$p1$s415	atenaba	0	0	0	1
	atnaba	1	0	1	0
ate-naba$$$p1$s416	atenaba	0	0	0	1
	atnaba	1	0	1	0
ate-laba$$$p1$s417	atelaba	0	0	0	1
	atlaba	1	0	1	0
ate-laba$$$p1$s418	atelaba	0	0	0	1
	atlaba	1	0	1	0
ate-laba$$$p1$s419	atelaba	0	0	0	1
	atlaba	1	0	1	0
ate-laba$$$p1$s420	atelaba	0	0	0	1
	atlaba	1	0	1	0
ate-laba$$$p1$s421	atelaba	0	0	0	1
	atlaba	1	0	1	0
ate-raba$$$p1$s422	ateraba	0	0	0	1
	atraba	1	0	1	0
ate-raba$$$p1$s423	ateraba	0	0	0	1
	atraba	1	0	1	0
ate-raba$$$p1$s424	ateraba	0	0	0	1
	atraba	1	0	1	0
ate-raba$$$p1$s425	ateraba	0	0	0	1
	atraba	1	0	1	0
ate-raba$$$p1$s426	ateraba	0	0	0	1
	atraba	1	0	1	0
ate-vaba$$$p1$s427	atevaba	0	0	0	1
	atvaba	1	0	1	0
ate-vaba$$$p1$s428	atevaba	0	0	0	1
	atvaba	1	0	1	0
ate-vaba$$$p1$s429	atevaba	0	0	0	1
	atvaba	1	0	1	0
ate-vaba$$$p1$s430	atevaba	0	0	0	1
	atvaba	1	0	1	0
ate-vaba$$$p1$s431	atevaba	0	0	0	1
	atvaba	1	0	1	0
ate-taba$$$p1$s432	atetaba	0	0	0	1
	attaba	1	0	1	0
ate-ttaba$$$p1$s433	atettaba	1	0	0	1
	atttaba	0	1	1	0
ate-saba$$$p1$s434	atesaba	0	0	0	1
	atsaba	1	0	1	0
ate-tsaba$$$p1$s435	atetsaba	1	0	0	1
	attsaba	0	1	1	0
ate-naba$$$p1$s436	atenaba	0	0	0	1
	atnaba	1	0	1	0
ate-tnaba$$$p1$s437	atetnaba	1	0	0	1
	attnaba	0	1	1	0
ate-laba$$$p1$s438	atelaba	0	0	0	1
	atlaba	1	0	1	0
ate-tlaba$$$p1$s439	atetlaba	1	0	0	1
	attlaba	0	1	1	0
ate-raba$$$p1$s440	ateraba	0	0	0	1
	atraba	1	0	1	0
ate-traba$$$p1$s441	atetraba	1	0	0	1
	attraba	0	1	1	0
ate-vaba$$$p1$s442	atevaba	0	0	0	1
	atvaba	1	0	1	0
ate-tvaba$$$p1$s443	atetvaba	1	0	0	1
	attvaba	0	1	1	0
ate-staba$$$p1$s444	atestaba	1	0	0	1
	atstaba	0	1	1	0
ate-ssaba$$$p1$s445	atessaba	1	0	0	1
	atssaba	0	1	1	0
ate-snaba$$$p1$s446	atesnaba	1	0	0	1
	atsnaba	0	1	1	0
ate-slaba$$$p1$s447	ateslaba	1	0	0	1
	atslaba	0	1	1	0
ate-sraba$$$p1$s448	atesraba	1	0	0	1
	atsraba	0	1	1	0
ate-svaba$$$p1$s449	atesvaba	1	0	0	1
	atsvaba	0	1	1	0
ate-ntaba$$$p1$s450	atentaba	1	0	0	1
	atntaba	0	1	1	0
ate-nsaba$$$p1$s451	atensaba	1	0	0	1
	atnsaba	0	1	1	0
ate-nnaba$$$p1$s452	atennaba	1	0	0	1
	atnnaba	0	1	1	0
ate-nlaba$$$p1$s453	atenlaba	1	0	0	1
	atnlaba	0	1	1	0
ate-nraba$$$p1$s454	atenraba	1	0	0	1
	atnraba	0	1	1	0
ate-nvaba$$$p1$s455	atenvaba	1	0	0	1
	atnvaba	0	1	1	0
ate-ltaba$$$p1$s456	ateltaba	1	0	0	1
	atltaba	0	1	1	0
ate-lsaba$$$p1$s457	atelsaba	1	0	0	1
	atlsaba	0	1	1	0
ate-lnaba$$$p1$s458	atelnaba	1	0	0	1
	atlnaba	0	1	1	0
ate-llaba$$$p1$s459	atellaba	1	0	0	1
	atllaba	0	1	1	0
ate-lraba$$$p1$s460	atelraba	1	0	0	1
	atlraba	0	1	1	0
ate-lvaba$$$p1$s461	atelvaba	1	0	0	1
	atlvaba	0	1	1	0
ate-rtaba$$$p1$s462	atertaba	1	0	0	1
	atrtaba	0	1	1	0
ate-rsaba$$$p1$s463	atersaba	1	0	0	1
	atrsaba	0	1	1	0
ate-rnaba$$$p1$s464	aternaba	1	0	0	1
	atrnaba	0	1	1	0
ate-rlaba$$$p1$s465	aterlaba	1	0	0	1
	atrlaba	0	1	1	0
ate-rraba$$$p1$s466	aterraba	1	0	0	1
	atrraba	0	1	1	0
ate-rvaba$$$p1$s467	atervaba	1	0	0	1
	atrvaba	0	1	1	0
ate-vtaba$$$p1$s468	atevtaba	1	0	0	1
	atvtaba	0	1	1	0
ate-vsaba$$$p1$s469	atevsaba	1	0	0	1
	atvsaba	0	1	1	0
ate-vnaba$$$p1$s470	atevnaba	1	0	0	1
	atvnaba	0	1	1	0
ate-vlaba$$$p1$s471	atevlaba	1	0	0	1
	atvlaba	0	1	1	0
ate-vraba$$$p1$s472	atevraba	1	0	0	1
	atvraba	0	1	1	0
ate-vvaba$$$p1$s473	atevvaba	1	0	0	1
	atvvaba	0	1	1	0
ate-taba$$$p1$s474	atetaba	0	0	0	1
	attaba	1	0	1	0
ate-taba$$$p1$s475	atetaba	0	0	0	1
	attaba	1	0	1	0
ate-taba$$$p1$s476	atetaba	0	0	0	1
	attaba	1	0	1	0
ate-taba$$$p1$s477	atetaba	0	0	0	1
	attaba	1	0	1	0
ate-taba$$$p1$s478	atetaba	0	0	0	1
	attaba	1	0	1	0
ate-saba$$$p1$s479	atesaba	0	0	0	1
	atsaba	1	0	1	0
ate-saba$$$p1$s480	atesaba	0	0	0	1
	atsaba	1	0	1	0
ate-saba$$$p1$s481	atesaba	0	0	0	1
	atsaba	1	0	1	0
ate-saba$$$p1$s482	atesaba	0	0	0	1
	atsaba	1	0	1	0
ate-saba$$$p1$s483	atesaba	0	0	0	1
	atsaba	1	0	1	0
ate-naba$$$p1$s484	atenaba	0	0	0	1
	atnaba	1	0	1	0
ate-naba$$$p1$s485	atenaba	0	0	0	1
	atnaba	1	0	1	0
ate-naba$$$p1$s486	atenaba	0	0	0	1
	atnaba	1	0	1	0
ate-naba$$$p1$s487	atenaba	0	0	0	1
	atnaba	1	0	1	0
ate-naba$$$p1$s488	atenaba	0	0	0	1
	atnaba	1	0	1	0
ate-laba$$$p1$s489	atelaba	0	0	0	1
	atlaba	1	0	1	0
ate-laba$$$p1$s490	atelaba	0	0	0	1
	atlaba	1	0	1	0
ate-laba$$$p1$s491	atelaba	0	0	0	1
	atlaba	1	0	1	0
ate-laba$$$p1$s492	atelaba	0	0	0	1
	atlaba	1	0	1	0
ate-laba$$$p1$s493	atelaba	0	0	0	1
	atlaba	1	0	1	0
ate-raba$$$p1$s494	ateraba	0	0	0	1
	atraba	1	0	1	0
ate-raba$$$p1$s495	ateraba	0	0	0	1
	atraba	1	0	1	0
ate-raba$$$p1$s496	ateraba	0	0	0	1
	atraba	1	0	1	0
ate-raba$$$p1$s497	ateraba	0	0	0	1
	atraba	1	0	1	0
ate-raba$$$p1$s498	ateraba	0	0	0	1
	atraba	1	0	1	0
ate-vaba$$$p1$s499	atevaba	0	0	0	1
	atvaba	1	0	1	0
ate-vaba$$$p1$s500	atevaba	0	0	0	1
	atvaba	1	0	1	0
ate-vaba$$$p1$s501	atevaba	0	0	0	1
	atvaba	1	0	1	0
ate-vaba$$$p1$s502	atevaba	0	0	0	1
	atvaba	1	0	1	0
ate-vaba$$$p1$s503	atevaba	0	0	0	1
	atvaba	1	0	1	0
ate-taba$$$p1$s504	atetaba	0	0	0	1
	attaba	1	0	1	0
ate-ttaba$$$p1$s505	atettaba	1	0	0	1
	atttaba	0	1	1	0
ate-saba$$$p1$s506	atesaba	0	0	0	1
	atsaba	1	0	1	0
ate-tsaba$$$p1$s507	atetsaba	1	0	0	1
	attsaba	0	1	1	0
ate-naba$$$p1$s508	atenaba	0	0	0	1
	atnaba	1	0	1	0
ate-tnaba$$$p1$s509	atetnaba	1	0	0	1
	attnaba	0	1	1	0
ate-laba$$$p1$s510	atelaba	0	0	0	1
	atlaba	1	0	1	0
ate-tlaba$$$p1$s511	atetlaba	1	0	0	1
	attlaba	0	1	1	0
ate-raba$$$p1$s512	ateraba	0	0	0	1
	atraba	1	0	1	0
ate-traba$$$p1$s513	atetraba	1	0	0	1
	attraba	0	1	1	0
ate-vaba$$$p1$s514	atevaba	0	0	0	1
	atvaba	1	0	1	0
ate-tvaba$$$p1$s515	atetvaba	1	0	0	1
	attvaba	0	1	1	0
ate-staba$$$p1$s516	atestaba	1	0	0	1
	atstaba	0	1	1	0
ate-ssaba$$$p1$s517	atessaba	1	0	0	1
	atssaba	0	1	1	0
ate-snaba$$$p1$s518	atesnaba	1	0	0	1
	atsnaba	0	1	1	0
ate-slaba$$$p1$s519	ateslaba	1	0	0	1
	atslaba	0	1	1	0
ate-sraba$$$p1$s520	atesraba	1	0	0	1
	atsraba	0	1	1	0
ate-svaba$$$p1$s521	atesvaba	1	0	0	1
	atsvaba	0	1	1	0
ate-ntaba$$$p1$s522	atentaba	1	0	0	1
	atntaba	0	1	1	0
ate-nsaba$$$p1$s523	atensaba	1	0	0	1
	atnsaba	0	1	1	0
ate-nnaba$$$p1$s524	atennaba	1	0	0	1
	atnnaba	0	1	1	0
ate-nlaba$$$p1$s525	atenlaba	1	0	0	1
	atnlaba	0	1	1	0
ate-nraba$$$p1$s526	atenraba	1	0	0	1
	atnraba	0	1	1	0
ate-nvaba$$$p1$s527	atenvaba	1	0	0	1
	atnvaba	0	1	1	0
ate-ltaba$$$p1$s528	ateltaba	1	0	0	1
	atltaba	0	1	1	0
ate-lsaba$$$p1$s529	atelsaba	1	0	0	1
	atlsaba	0	1	1	0
ate-lnaba$$$p1$s530	atelnaba	1	0	0	1
	atlnaba	0	1	1	0
ate-llaba$$$p1$s531	atellaba	1	0	0	1
	atllaba	0	1	1	0
ate-lraba$$$p1$s532	atelraba	1	0	0	1
	atlraba	0	1	1	0
ate-lvaba$$$p1$s533	atelvaba	1	0	0	1
	atlvaba	0	1	1	0
ate-rtaba$$$p1$s534	atertaba	1	0	0	1
	atrtaba	0	1	1	0
ate-rsaba$$$p1$s535	atersaba	1	0	0	1
	atrsaba	0	1	1	0
ate-rnaba$$$p1$s536	aternaba	1	0	0	1
	atrnaba	0	1	1	0
ate-rlaba$$$p1$s537	aterlaba	1	0	0	1
	atrlaba	0	1	1	0
ate-rraba$$$p1$s538	aterraba	1	0	0	1
	atrraba	0	1	1	0
ate-rvaba$$$p1$s539	atervaba	1	0	0	1
	atrvaba	0	1	1	0
ate-vtaba$$$p1$s540	atevtaba	1	0	0	1
	atvtaba	0	1	1	0
ate-vsaba$$$p1$s541	atevsaba	1	0	0	1
	atvsaba	0	1	1	0
ate-vnaba$$$p1$s542	atevnaba	1	0	0	1
	atvnaba	0	1	1	0
ate-vlaba$$$p1$s543	atevlaba	1	0	0	1
	atvlaba	0	1	1	0
ate-vraba$$$p1$s544	atevraba	1	0	0	1
	atvraba	0	1	1	0
ate-vvaba$$$p1$s545	atevvaba	1	0	0	1
	atvvaba	0	1	1	0
ate-taba$$$p1$s546	atetaba	0	0	0	1
	attaba	1	0	1	0
ate-taba$$$p1$s547	atetaba	0	0	0	1
	attaba	1	0	1	0
ate-taba$$$p1$s548	atetaba	0	0	0	1
	attaba	1	0	1	0
ate-taba$$$p1$s549	atetaba	0	0	0	1
	attaba	1	0	1	0
ate-taba$$$p1$s550	atetaba	0	0	0	1
	attaba	1	0	1	0
ate-saba$$$p1$s551	atesaba	0	0	0	1
	atsaba	1	0	1	0
ate-saba$$$p1$s552	atesaba	0	0	0	1
	atsaba	1	0	1	0
ate-saba$$$p1$s553	atesaba	0	0	0	1
	atsaba	1	0	1	0
ate-saba$$$p1$s554	atesaba	0	0	0	1
	atsaba	1	0	1	0
ate-saba$$$p1$s555	atesaba	0	0	0	1
	atsaba	1	0	1	0
ate-naba$$$p1$s556	atenaba	0	0	0	1
	atnaba	1	0	1	0
ate-naba$$$p1$s557	atenaba	0	0	0	1
	atnaba	1	0	1	0
ate-naba$$$p1$s558	atenaba	0	0	0	1
	atnaba	1	0	1	0
ate-naba$$$p1$s559	atenaba	0	0	0	1
	atnaba	1	0	1	0
ate-naba$$$p1$s560	atenaba	0	0	0	1
	atnaba	1	0	1	0
ate-laba$$$p1$s561	atelaba	0	0	0	1
	atlaba	1	0	1	0
ate-laba$$$p1$s562	atelaba	0	0	0	1
	atlaba	1	0	1	0
ate-laba$$$p1$s563	atelaba	0	0	0	1
	atlaba	1	0	1	0
ate-laba$$$p1$s564	atelaba	0	0	0	1
	atlaba	1	0	1	0
ate-laba$$$p1$s565	atelaba	0	0	0	1
	atlaba	1	0	1	0
ate-raba$$$p1$s566	ateraba	0	0	0	1
	atraba	1	0	1	0
ate-raba$$$p1$s567	ateraba	0	0	0	1
	atraba	1	0	1	0
ate-raba$$$p1$s568	ateraba	0	0	0	1
	atraba	1	0	1	0
ate-raba$$$p1$s569	ateraba	0	0	0	1
	atraba	1	0	1	0
ate-raba$$$p1$s570	ateraba	0	0	0	1
	atraba	1	0	1	0
ate-vaba$$$p1$s571	atevaba	0	0	0	1
	atvaba	1	0	1	0
ate-vaba$$$p1$s572	atevaba	0	0	0	1
	atvaba	1	0	1	0
ate-vaba$$$p1$s573	atevaba	0	0	0	1
	atvaba	1	0	1	0
ate-vaba$$$p1$s574	atevaba	0	0	0	1
	atvaba	1	0	1	0
ate-vaba$$$p1$s575	atevaba	0	0	0	1
	atvaba	1	0	1	0
ate-taba$$$p1$s576	atetaba	0	0	0	1
	attaba	1	0	1	0
ate-ttaba$$$p1$s577	atettaba	1	0	0	1
	atttaba	0	1	1	0
ate-saba$$$p1$s578	atesaba	0	0	0	1
	atsaba	1	0	1	0
ate-tsaba$$$p1$s579	atetsaba	1	0	0	1
	attsaba	0	1	1	0
ate-naba$$$p1$s580	atenaba	0	0	0	1
	atnaba	1	0	1	0
ate-tnaba$$$p1$s581	atetnaba	1	0	0	1
	attnaba	0	1	1	0
ate-laba$$$p1$s582	atelaba	0	0	0	1
	atlaba	1	0	1	0
ate-tlaba$$$p1$s583	atetlaba	1	0	0	1
	attlaba	0	1	1	0
ate-raba$$$p1$s584	ateraba	0	0	0	1
	atraba	1	0	1	0
ate-traba$$$p1$s585	atetraba	1	0	0	1
	attraba	0	1	1	0
ate-vaba$$$p1$s586	atevaba	0	0	0	1
	atvaba	1	0	1	0
ate-tvaba$$$p1$s587	atetvaba	1	0	0	1
	attvaba	0	1	1	0
ate-staba$$$p1$s588	atestaba	1	0	0	1
	atstaba	0	1	1	0
ate-ssaba$$$p1$s589	atessaba	1	0	0	1
	atssaba	0	1	1	0
ate-snaba$$$p1$s590	atesnaba	1	0	0	1
	atsnaba	0	1	1	0
ate-slaba$$$p1$s591	ateslaba	1	0	0	1
	atslaba	0	1	1	0
ate-sraba$$$p1$s592	atesraba	1	0	0	1
	atsraba	0	1	1	0
ate-svaba$$$p1$s593	atesvaba	1	0	0	1
	atsvaba	0	1	1	0
ate-ntaba$$$p1$s594	atentaba	1	0	0	1
	atntaba	0	1	1	0
ate-nsaba$$$p1$s595	atensaba	1	0	0	1
	atnsaba	0	1	1	0
ate-nnaba$$$p1$s596	atennaba	1	0	0	1
	atnnaba	0	1	1	0
ate-nlaba$$$p1$s597	atenlaba	1	0	0	1
	atnlaba	0	1	1	0
ate-nraba$$$p1$s598	atenraba	1	0	0	1
	atnraba	0	1	1	0
ate-nvaba$$$p1$s599	atenvaba	1	0	0	1
	atnvaba	0	1	1	0
ate-ltaba$$$p1$s600	ateltaba	1	0	0	1
	atltaba	0	1	1	0
ate-lsaba$$$p1$s601	atelsaba	1	0	0	1
	atlsaba	0	1	1	0
ate-lnaba$$$p1$s602	atelnaba	1	0	0	1
	atlnaba	0	1	1	0
ate-llaba$$$p1$s603	atellaba	1	0	0	1
	atllaba	0	1	1	0
ate-lraba$$$p1$s604	atelraba	1	0	0	1
	atlraba	0	1	1	0
ate-lvaba$$$p1$s605	atelvaba	1	0	0	1
	atlvaba	0	1	1	0
ate-rtaba$$$p1$s606	atertaba	1	0	0	1
	atrtaba	0	1	1	0
ate-rsaba$$$p1$s607	atersaba	1	0	0	1
	atrsaba	0	1	1	0
ate-rnaba$$$p1$s608	aternaba	1	0	0	1
	atrnaba	0	1	1	0
ate-rlaba$$$p1$s609	aterlaba	1	0	0	1
	atrlaba	0	1	1	0
ate-rraba$$$p1$s610	aterraba	1	0	0	1
	atrraba	0	1	1	0
ate-rvaba$$$p1$s611	atervaba	1	0	0	1
	atrvaba	0	1	1	0
ate-vtaba$$$p1$s612	atevtaba	1	0	0	1
	atvtaba	0	1	1	0
ate-vsaba$$$p1$s613	atevsaba	1	0	0	1
	atvsaba	0	1	1	0
ate-vnaba$$$p1$s614	atevnaba	1	0	0	1
	atvnaba	0	1	1	0
ate-vlaba$$$p1$s615	atevlaba	1	0	0	1
	atvlaba	0	1	1	0
ate-vraba$$$p1$s616	atevraba	1	0	0	1
	atvraba	0	1	1	0
ate-vvaba$$$p1$s617	atevvaba	1	0	0	1
	atvvaba	0	1	1	0
ate-taba$$$p1$s618	atetaba	0	0	0	1
	attaba	1	0	1	0
ate-taba$$$p1$s619	atetaba	0	0	0	1
	attaba	1	0	1	0
ate-taba$$$p1$s620	atetaba	0	0	0	1
	attaba	1	0	1	0
ate-taba$$$p1$s621	atetaba	0	0	0	1
	attaba	1	0	1	0
